,X,Y,Z,RSSI
417,-2131.077203005332,7221.072698913321,369.80000000000007,-102.0
418,-2149.412500382152,7255.040012682658,369.8,-106.0
419,-2167.747525051521,7289.0074736535835,369.8,-79.0
420,-2203.7732530523886,7357.290171984773,369.80000000000007,-103.0
421,-2222.5060234212347,7391.996503576953,369.79999999999995,-89.0
422,-2240.8399485314894,7425.964551377127,369.8,-89.0
423,-2258.131534459806,7459.541625138364,369.8,-102.0
424,-2293.3574240231983,7526.3488557407745,369.8,-76.0
425,-2310.2285916948226,7557.292179834038,370.0,-90.0
426,-2327.519135167837,7590.869778839175,370.0,-64.0
427,-2344.5644122235453,7625.5332588581,370.0,-95.0
428,-2361.2108850786963,7659.458407206759,370.0,-105.0
429,-2379.011675747972,7692.76059669916,369.79999999999995,-80.0
430,-2394.8816010350474,7727.104764038182,369.6,-102.0
431,-2409.862672995435,7762.882057290318,369.4,-102.0
432,-2424.0674241222064,7799.078202115968,368.99999999999994,-104.0
433,-2450.544285350827,7871.559597247328,368.8,-85.0
434,-2460.8658543621646,7907.943825568396,368.6,-90.0
435,-2470.676017647524,7944.603856845942,368.59999999999997,-98.0
436,-2477.604870103327,7979.004496071601,368.5999999999999,-96.0
437,-2483.889857244905,8013.7523801995,368.59999999999997,-91.0
438,-25.110841558673197,8417.913481524916,369.2,-88.0
439,-146.84604392323553,8651.474012431427,369.0,-99.0
440,-272.2034526834696,8883.079375696436,370.40000000000003,-93.0
441,-358.5609873430942,9049.00427039513,369.59999999999997,-86.0
442,6108.759233978221,1560.0721176493316,369.6,-98.0
443,5978.874980824359,1802.440997051893,368.79999999999995,-77.0
444,5570.795797031975,2588.2141139593696,369.4,-99.0
445,5335.56755358179,3032.8501933353946,368.59999999999997,-77.0
446,5149.520019113806,3373.506740922586,369.3999999999999,-101.0
447,5131.398377178862,3408.501457882813,369.4,-77.0
448,5076.3913748857085,3513.1377803777386,369.4,-76.0
449,5039.017691206847,3580.608146457148,369.4,-82.0
450,4982.614916261221,3683.5351400324416,369.19999999999993,-108.0
451,4909.670895379212,3820.4058835612555,368.8,-104.0
452,4891.44054048846,3854.388280324146,368.6,-77.0
453,4874.365908697362,3888.9964772904787,368.6,-107.0
454,4856.892389035777,3924.34199988119,368.6,-83.0
455,4822.100700436693,3993.2104183148863,368.6000000000001,-77.0
